PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,name_length,title,title_group,family_size,is_alone,ticket_group_size,fare_per_person,age_fare_ratio,cabin_deck,cabin_room_number,booking_reference,service_id,cabin_score,name_word_count
707,1,2,"Kelly, Mrs. Florence ""Fannie""",female,45.0,0,0,223596,13.5,,S,29,Mrs,Mrs,1,1,1,13.5,3.3333333333333335,Unknown,,50268795,295004,0.823810456158427,4
708,1,1,"Calderhead, Mr. Edward Pennington",male,42.0,0,0,PC 17476,26.2875,E24,S,33,Mr,Mr,1,1,1,26.288,1.5977175463623394,E,24.0,99975881,566152,6.804993020747131,4
709,1,1,"Cleaver, Miss. Alice",female,22.0,0,0,113781,151.55,,S,20,Miss,Miss,1,1,4,37.888,0.14516661167931375,Unknown,,18928980,825256,6.545112142811353,3
710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",male,,1,1,2661,15.2458,,C,49,Master,Master,3,0,2,7.623,0.0,Unknown,,52112602,159163,2.7325952699820935,6
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24.0,0,0,PC 17482,49.5042,C90,C,48,Mlle,Other,1,1,1,49.504,0.4848073496794212,C,90.0,86869276,575853,9.508635622504103,7
712,0,1,"Klaber, Mr. Herman",male,,0,0,113028,26.55,C124,S,18,Mr,Mr,1,1,1,26.55,0.0,C,124.0,46172779,151934,1.5105789178090023,3
713,1,1,"Taylor, Mr. Elmer Zebley",male,48.0,1,0,19996,52.0,C126,S,24,Mr,Mr,2,0,2,26.0,0.9230769230769231,C,126.0,33297465,820255,4.323348010426019,4
714,0,3,"Larsson, Mr. August Viktor",male,29.0,0,0,7545,9.4833,,S,26,Mr,Mr,1,1,1,9.483,3.0580072337688358,Unknown,,14811567,525523,9.436159201675988,4
715,0,2,"Greenberg, Mr. Samuel",male,52.0,0,0,250647,13.0,,S,21,Mr,Mr,1,1,2,6.5,4.0,Unknown,,53566261,940530,4.197273169261223,3
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,0,0,348124,7.65,F G73,S,42,Mr,Mr,1,1,1,7.65,2.4836601307189543,F,73.0,75707137,554137,6.385259476640855,6
717,1,1,"Endres, Miss. Caroline Louise",female,38.0,0,0,PC 17757,227.525,C45,C,29,Miss,Miss,1,1,4,56.881,0.16701461377870563,C,45.0,20816759,105486,3.9759439796279428,4
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,0,0,34218,10.5,E101,S,35,Miss,Miss,1,1,1,10.5,2.5714285714285716,E,101.0,33456117,239407,2.7421520234867005,5
719,0,3,"McEvoy, Mr. Michael",male,,0,0,36568,15.5,,Q,19,Mr,Mr,1,1,1,15.5,0.0,Unknown,,42570065,973332,9.839776479598282,3
720,0,3,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,347062,7.775,,S,28,Mr,Mr,1,1,1,7.775,4.244372990353698,Unknown,,98548882,750308,4.09334006315043,4
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",female,6.0,0,1,248727,33.0,,S,33,Miss,Miss,2,0,3,11.0,0.18181818181818182,Unknown,,28556654,727083,8.940992036791345,5
722,0,3,"Jensen, Mr. Svend Lauritz",male,17.0,1,0,350048,7.0542,,S,25,Mr,Mr,2,0,1,7.054,2.409911825579088,Unknown,,96985853,320184,2.299546058910862,4
723,0,2,"Gillespie, Mr. William Henry",male,34.0,0,0,12233,13.0,,S,28,Mr,Mr,1,1,1,13.0,2.6153846153846154,Unknown,,91855173,766490,2.131047040250833,4
724,0,2,"Hodges, Mr. Henry Price",male,50.0,0,0,250643,13.0,,S,23,Mr,Mr,1,1,1,13.0,3.8461538461538463,Unknown,,27456342,449652,0.3113408288451136,4
725,1,1,"Chambers, Mr. Norman Campbell",male,27.0,1,0,113806,53.1,E8,S,29,Mr,Mr,2,0,2,26.55,0.5084745762711864,E,8.0,26733089,861315,6.5166682537588505,4
726,0,3,"Oreskovic, Mr. Luka",male,20.0,0,0,315094,8.6625,,S,19,Mr,Mr,1,1,1,8.662,2.308802308802309,Unknown,,19762168,742612,3.6852634372376114,3
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30.0,3,0,31027,21.0,,S,43,Mrs,Mrs,4,0,2,10.5,1.4285714285714286,Unknown,,54341586,422710,8.64358249839637,6
728,1,3,"Mannion, Miss. Margareth",female,,0,0,36866,7.7375,,Q,24,Miss,Miss,1,1,1,7.738,0.0,Unknown,,96287604,297775,4.732099066915572,3
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25.0,1,0,236853,26.0,,S,31,Mr,Mr,2,0,1,26.0,0.9615384615384616,Unknown,,45845266,389336,9.681934279147217,5
730,0,3,"Ilmakangas, Miss. Pieta Sofia",female,25.0,1,0,STON/O2. 3101271,7.925,,S,29,Miss,Miss,2,0,1,7.925,3.1545741324921135,Unknown,,16739944,887494,1.8552551570312115,4
731,1,1,"Allen, Miss. Elisabeth Walton",female,29.0,0,0,24160,211.3375,B5,S,29,Miss,Miss,1,1,3,70.446,0.137221269296741,B,5.0,63241700,708364,8.686231679556109,4
732,0,3,"Hassan, Mr. Houssein G N",male,11.0,0,0,2699,18.7875,,C,24,Mr,Mr,1,1,2,9.394,0.5854956753160345,Unknown,,76041567,189780,7.765968527917417,5
733,0,2,"Knight, Mr. Robert J",male,,0,0,239855,0.0,,S,20,Mr,Mr,1,1,1,0.0,0.0,Unknown,,86187352,252617,7.70921844644052,4
734,0,2,"Berriman, Mr. William John",male,23.0,0,0,28425,13.0,,S,26,Mr,Mr,1,1,1,13.0,1.7692307692307692,Unknown,,71629992,645977,8.447832281168877,4
735,0,2,"Troupiansky, Mr. Moses Aaron",male,23.0,0,0,233639,13.0,,S,28,Mr,Mr,1,1,1,13.0,1.7692307692307692,Unknown,,70092026,897606,7.610239909429989,4
736,0,3,"Williams, Mr. Leslie",male,28.5,0,0,54636,16.1,,S,20,Mr,Mr,1,1,2,8.05,1.7701863354037266,Unknown,,20645221,450605,6.262203216314154,3
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0,1,3,W./C. 6608,34.375,,S,39,Mrs,Mrs,5,0,4,8.594,1.3963636363636365,Unknown,,30708715,989465,1.3124487768238757,6
738,1,1,"Lesurer, Mr. Gustave J",male,35.0,0,0,PC 17755,512.3292,B101,C,22,Mr,Mr,1,1,3,170.776,0.06831545030031472,B,101.0,29884196,633636,0.32526179491251916,4
739,0,3,"Ivanoff, Mr. Kanio",male,,0,0,349201,7.8958,,S,18,Mr,Mr,1,1,1,7.896,0.0,Unknown,,70553052,138102,9.208478478156868,3
740,0,3,"Nankoff, Mr. Minko",male,,0,0,349218,7.8958,,S,18,Mr,Mr,1,1,1,7.896,0.0,Unknown,,459215,174460,6.166503145207381,3
741,1,1,"Hawksford, Mr. Walter James",male,,0,0,16988,30.0,D45,S,27,Mr,Mr,1,1,1,30.0,0.0,D,45.0,55148684,464778,7.965372909761763,4
742,0,1,"Cavendish, Mr. Tyrell William",male,36.0,1,0,19877,78.85,C46,S,29,Mr,Mr,2,0,2,39.425,0.456563094483196,C,46.0,7521156,189930,4.815223515125501,4
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,21.0,2,2,PC 17608,262.375,B57 B59 B63 B66,C,37,Miss,Miss,5,0,2,131.188,0.0800381133873273,B,57.0,34646341,631089,1.1730818896239448,5
744,0,3,"McNamee, Mr. Neal",male,24.0,1,0,376566,16.1,,S,17,Mr,Mr,2,0,1,16.1,1.4906832298136645,Unknown,,36625632,727438,1.2518579220255044,3
745,1,3,"Stranden, Mr. Juho",male,31.0,0,0,STON/O 2. 3101288,7.925,,S,18,Mr,Mr,1,1,1,7.925,3.911671924290221,Unknown,,30607849,827627,6.855652872289713,3
746,0,1,"Crosby, Capt. Edward Gifford",male,70.0,1,1,WE/P 5735,71.0,B22,S,28,Capt,Other,3,0,2,35.5,0.9859154929577465,B,22.0,26223900,279208,4.303058948994627,4
747,0,3,"Abbott, Mr. Rossmore Edward",male,16.0,1,1,C.A. 2673,20.25,,S,27,Mr,Mr,3,0,2,10.125,0.7901234567901234,Unknown,,6228279,254697,2.005247267003367,4
748,1,2,"Sinkkonen, Miss. Anna",female,30.0,0,0,250648,13.0,,S,21,Miss,Miss,1,1,1,13.0,2.3076923076923075,Unknown,,84268165,313945,4.915945467414369,3
749,0,1,"Marvin, Mr. Daniel Warner",male,19.0,1,0,113773,53.1,D30,S,25,Mr,Mr,2,0,1,53.1,0.3578154425612053,D,30.0,65694885,331915,0.6420893707513409,4
750,0,3,"Connaghton, Mr. Michael",male,31.0,0,0,335097,7.75,,Q,23,Mr,Mr,1,1,1,7.75,4.0,Unknown,,19396949,827952,5.819714019143988,3
751,1,2,"Wells, Miss. Joan",female,4.0,1,1,29103,23.0,,S,17,Miss,Miss,3,0,1,23.0,0.17391304347826086,Unknown,,51514736,308124,2.6899340443509767,3
752,1,3,"Moor, Master. Meier",male,6.0,0,1,392096,12.475,E121,S,19,Master,Master,2,0,2,6.238,0.4809619238476954,E,121.0,85849307,537477,7.975591006371881,3
753,0,3,"Vande Velde, Mr. Johannes Joseph",male,33.0,0,0,345780,9.5,,S,32,Mr,Mr,1,1,1,9.5,3.473684210526316,Unknown,,47599508,625830,3.1036195892357377,5
754,0,3,"Jonkoff, Mr. Lalio",male,23.0,0,0,349204,7.8958,,S,18,Mr,Mr,1,1,1,7.896,2.912941057270954,Unknown,,86528081,383821,4.552201490818012,3
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",female,48.0,1,2,220845,65.0,,S,32,Mrs,Mrs,4,0,2,32.5,0.7384615384615385,Unknown,,48057848,277804,0.11620539908100636,5
756,1,2,"Hamalainen, Master. Viljo",male,0.67,1,1,250649,14.5,,S,25,Master,Master,3,0,2,7.25,0.04620689655172414,Unknown,,49514931,805703,0.7244688779455888,3
757,0,3,"Carlsson, Mr. August Sigfrid",male,28.0,0,0,350042,7.7958,,S,28,Mr,Mr,1,1,1,7.796,3.5916775699735757,Unknown,,4410002,139081,3.924935564066848,4
758,0,2,"Bailey, Mr. Percy Andrew",male,18.0,0,0,29108,11.5,,S,24,Mr,Mr,1,1,1,11.5,1.565217391304348,Unknown,,46598574,818216,4.799388347171235,4
759,0,3,"Theobald, Mr. Thomas Leonard",male,34.0,0,0,363294,8.05,,S,28,Mr,Mr,1,1,1,8.05,4.22360248447205,Unknown,,99418724,455249,6.000205481193037,4
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33.0,0,0,110152,86.5,B77,S,56,the Countess,Other,1,1,3,28.833,0.3815028901734104,B,77.0,54136575,319930,2.9166257870930323,8
761,0,3,"Garfirth, Mr. John",male,,0,0,358585,14.5,,S,18,Mr,Mr,1,1,2,7.25,0.0,Unknown,,10447019,905497,6.949818861265426,3
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,0,0,SOTON/O2 3101272,7.125,,S,30,Mr,Mr,1,1,1,7.125,5.754385964912281,Unknown,,73051645,617313,8.601223971892045,5
763,1,3,"Barah, Mr. Hanna Assi",male,20.0,0,0,2663,7.2292,,C,21,Mr,Mr,1,1,1,7.229,2.766557848724617,Unknown,,40930953,314532,7.7985098889334985,4
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,36.0,1,2,113760,120.0,B96 B98,S,41,Mrs,Mrs,4,0,4,30.0,0.3,B,96.0,66827138,712380,0.39618825348357145,6
765,0,3,"Eklund, Mr. Hans Linus",male,16.0,0,0,347074,7.775,,S,22,Mr,Mr,1,1,1,7.775,2.057877813504823,Unknown,,6852201,619332,4.805069472578289,4
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,51.0,1,0,13502,77.9583,D11,S,36,Mrs,Mrs,2,0,3,25.986,0.6541958970372623,D,11.0,74123805,416837,1.0493017841817487,6
767,0,1,"Brewe, Dr. Arthur Jackson",male,,0,0,112379,39.6,,C,25,Dr,Other,1,1,1,39.6,0.0,Unknown,,39092370,389106,2.4204501586252745,4
768,0,3,"Mangan, Miss. Mary",female,30.5,0,0,364850,7.75,,Q,18,Miss,Miss,1,1,1,7.75,3.935483870967742,Unknown,,57944749,128295,9.866625932671464,3
769,0,3,"Moran, Mr. Daniel J",male,,1,0,371110,24.15,,Q,19,Mr,Mr,2,0,3,8.05,0.0,Unknown,,82399976,113807,1.4249554290151323,4
770,0,3,"Gronnestad, Mr. Daniel Danielsen",male,32.0,0,0,8471,8.3625,,S,32,Mr,Mr,1,1,1,8.362,3.82660687593423,Unknown,,95289910,535564,4.988881534513561,4
771,0,3,"Lievens, Mr. Rene Aime",male,24.0,0,0,345781,9.5,,S,22,Mr,Mr,1,1,1,9.5,2.526315789473684,Unknown,,59273046,257504,6.181557343181191,4
772,0,3,"Jensen, Mr. Niels Peder",male,48.0,0,0,350047,7.8542,,S,23,Mr,Mr,1,1,1,7.854,6.111379898652951,Unknown,,60963791,338067,7.024649705441039,4
773,0,2,"Mack, Mrs. (Mary)",female,57.0,0,0,S.O./P.P. 3,10.5,E77,S,17,Mrs,Mrs,1,1,2,5.25,5.428571428571429,E,77.0,93429813,585008,5.5964868348691414,3
774,0,3,"Elias, Mr. Dibo",male,,0,0,2674,7.225,,C,15,Mr,Mr,1,1,1,7.225,0.0,Unknown,,56474912,792440,0.09770847419183659,3
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54.0,1,3,29105,23.0,,S,37,Mrs,Mrs,5,0,1,23.0,2.347826086956522,Unknown,,80813336,494540,3.2646130824399187,5
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0,0,347078,7.75,,S,39,Mr,Mr,1,1,1,7.75,2.3225806451612905,Unknown,,82717931,977699,5.1771164338471145,6
777,0,3,"Tobin, Mr. Roger",male,,0,0,383121,7.75,F38,Q,16,Mr,Mr,1,1,1,7.75,0.0,F,38.0,70334426,617923,0.8786649914483335,3
778,1,3,"Emanuel, Miss. Virginia Ethel",female,5.0,0,0,364516,12.475,,S,29,Miss,Miss,1,1,2,6.238,0.40080160320641284,Unknown,,3012916,266981,3.5062693120918076,4
779,0,3,"Kilgannon, Mr. Thomas J",male,,0,0,36865,7.7375,,Q,23,Mr,Mr,1,1,1,7.738,0.0,Unknown,,26198827,844699,0.33203108791366565,4
780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0,0,1,24160,211.3375,B3,S,53,Mrs,Mrs,2,0,3,70.446,0.2034660199917194,B,3.0,63241700,119870,0.7857849715502074,7
781,1,3,"Ayoub, Miss. Banoura",female,13.0,0,0,2687,7.2292,,C,20,Miss,Miss,1,1,1,7.229,1.798262601671001,Unknown,,50594552,303196,3.9692327620159604,3
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17.0,1,0,17474,57.0,B20,S,41,Mrs,Mrs,2,0,2,28.5,0.2982456140350877,B,20.0,96095291,348683,1.3271575404306035,6
783,0,1,"Long, Mr. Milton Clyde",male,29.0,0,0,113501,30.0,D6,S,22,Mr,Mr,1,1,1,30.0,0.9666666666666667,D,6.0,32681534,334677,5.675408482615581,4
784,0,3,"Johnston, Mr. Andrew G",male,,1,2,W./C. 6607,23.45,,S,22,Mr,Mr,4,0,2,11.725,0.0,Unknown,,55618889,126790,6.894649691372657,4
785,0,3,"Ali, Mr. William",male,25.0,0,0,SOTON/O.Q. 3101312,7.05,,S,16,Mr,Mr,1,1,1,7.05,3.546099290780142,Unknown,,34234270,743162,8.005866991090828,3
786,0,3,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0,0,374887,7.25,,S,34,Mr,Mr,1,1,1,7.25,3.4482758620689653,Unknown,,94270377,911721,2.0015024424481007,5
787,1,3,"Sjoblom, Miss. Anna Sofia",female,18.0,0,0,3101265,7.4958,,S,25,Miss,Miss,1,1,1,7.496,2.4013447530617147,Unknown,,8704904,548345,1.6748258225906976,4
788,0,3,"Rice, Master. George Hugh",male,8.0,4,1,382652,29.125,,Q,25,Master,Master,6,0,5,5.825,0.27467811158798283,Unknown,,91578236,849074,1.0456784033440025,4
789,1,3,"Dean, Master. Bertram Vere",male,1.0,1,2,C.A. 2315,20.575,,S,26,Master,Master,4,0,2,10.288,0.04860267314702309,Unknown,,14754533,587462,6.364302495436367,4
790,0,1,"Guggenheim, Mr. Benjamin",male,46.0,0,0,PC 17593,79.2,B82 B84,C,24,Mr,Mr,1,1,2,39.6,0.5808080808080808,B,82.0,16850168,639773,7.064757264869011,3
791,0,3,"Keane, Mr. Andrew ""Andy""",male,,0,0,12460,7.75,,Q,24,Mr,Mr,1,1,1,7.75,0.0,Unknown,,76381095,930914,0.3158614482564204,4
792,0,2,"Gaskell, Mr. Alfred",male,16.0,0,0,239865,26.0,,S,19,Mr,Mr,1,1,2,13.0,0.6153846153846154,Unknown,,81355145,186188,9.362122462436899,3
793,0,3,"Sage, Miss. Stella Anna",female,,8,2,CA. 2343,69.55,,S,23,Miss,Miss,11,0,7,9.936,0.0,Unknown,,86987023,629036,0.5197128365147241,4
794,0,1,"Hoyt, Mr. William Fisher",male,,0,0,PC 17600,30.6958,,C,24,Mr,Mr,1,1,1,30.696,0.0,Unknown,,1161629,842129,5.412963353010705,4
795,0,3,"Dantcheff, Mr. Ristiu",male,25.0,0,0,349203,7.8958,,S,21,Mr,Mr,1,1,1,7.896,3.1662402796423414,Unknown,,90297556,764795,7.090605194509164,3
796,0,2,"Otter, Mr. Richard",male,39.0,0,0,28213,13.0,,S,18,Mr,Mr,1,1,1,13.0,3.0,Unknown,,36397185,890141,8.709691237460856,3
797,1,1,"Leader, Dr. Alice (Farnham)",female,49.0,0,0,17465,25.9292,D17,S,27,Dr,Other,1,1,1,25.929,1.8897613501380681,D,17.0,81920918,748249,7.140869321324278,4
798,1,3,"Osman, Mrs. Mara",female,31.0,0,0,349244,8.6833,,S,16,Mrs,Mrs,1,1,1,8.683,3.5700712862621358,Unknown,,63606647,130355,8.017280830697919,3
799,0,3,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0,0,2685,7.2292,,C,28,Mr,Mr,1,1,1,7.229,4.149836773086926,Unknown,,28644204,811131,3.3945019254280604,4
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1,1,345773,24.15,,S,52,Mrs,Mrs,3,0,3,8.05,1.2422360248447206,Unknown,,45096850,551015,8.148251137465122,8
801,0,2,"Ponesell, Mr. Martin",male,34.0,0,0,250647,13.0,,S,20,Mr,Mr,1,1,2,6.5,2.6153846153846154,Unknown,,53566261,506332,0.8011484638467514,3
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31.0,1,1,C.A. 31921,26.25,,S,43,Mrs,Mrs,3,0,3,8.75,1.180952380952381,Unknown,,2543764,256542,8.948166560605276,6
803,1,1,"Carter, Master. William Thornton II",male,11.0,1,2,113760,120.0,B96 B98,S,35,Master,Master,4,0,4,30.0,0.09166666666666666,B,96.0,66827138,273416,5.475923761537363,5
804,1,3,"Thomas, Master. Assad Alexander",male,0.42,0,1,2625,8.5167,,C,31,Master,Master,2,0,1,8.517,0.04931487547993941,Unknown,,28993794,405062,8.172977699624937,4
805,1,3,"Hedman, Mr. Oskar Arvid",male,27.0,0,0,347089,6.975,,S,23,Mr,Mr,1,1,1,6.975,3.870967741935484,Unknown,,70634096,938656,4.523182845183001,4
806,0,3,"Johansson, Mr. Karl Johan",male,31.0,0,0,347063,7.775,,S,25,Mr,Mr,1,1,1,7.775,3.9871382636655945,Unknown,,9375179,663586,6.4357769519652495,4
807,0,1,"Andrews, Mr. Thomas Jr",male,39.0,0,0,112050,0.0,A36,S,22,Mr,Mr,1,1,1,0.0,0.0,A,36.0,95618789,601708,5.264026609361132,4
808,0,3,"Pettersson, Miss. Ellen Natalia",female,18.0,0,0,347087,7.775,,S,31,Miss,Miss,1,1,1,7.775,2.315112540192926,Unknown,,39208524,966651,7.315895217553319,4
809,0,2,"Meyer, Mr. August",male,39.0,0,0,248723,13.0,,S,17,Mr,Mr,1,1,1,13.0,3.0,Unknown,,40162882,161629,0.8162998203058958,3
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33.0,1,0,113806,53.1,E8,S,46,Mrs,Mrs,2,0,2,26.55,0.6214689265536723,E,8.0,26733089,428184,0.603520839905638,6
811,0,3,"Alexander, Mr. William",male,26.0,0,0,3474,7.8875,,S,22,Mr,Mr,1,1,1,7.888,3.2963549920760697,Unknown,,57011770,592734,2.4710323401014644,3
812,0,3,"Lester, Mr. James",male,39.0,0,0,A/4 48871,24.15,,S,17,Mr,Mr,1,1,2,12.075,1.6149068322981368,Unknown,,87838318,855195,1.5954468011318834,3
813,0,2,"Slemen, Mr. Richard James",male,35.0,0,0,28206,10.5,,S,25,Mr,Mr,1,1,1,10.5,3.3333333333333335,Unknown,,86424423,390160,8.717835665922017,4
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,4,2,347082,31.275,,S,34,Miss,Miss,7,0,7,4.468,0.19184652278177458,Unknown,,8883386,648248,2.192139873580443,5
815,0,3,"Tomlin, Mr. Ernest Portage",male,30.5,0,0,364499,8.05,,S,26,Mr,Mr,1,1,1,8.05,3.7888198757763973,Unknown,,94966266,920023,9.758652558191313,4
816,0,1,"Fry, Mr. Richard",male,,0,0,112058,0.0,B102,S,16,Mr,Mr,1,1,1,0.0,0.0,B,102.0,72232516,313920,3.3689579177110685,3
817,0,3,"Heininen, Miss. Wendla Maria",female,23.0,0,0,STON/O2. 3101290,7.925,,S,28,Miss,Miss,1,1,1,7.925,2.9022082018927446,Unknown,,50756637,989765,1.8211791568869928,4
818,0,2,"Mallet, Mr. Albert",male,31.0,1,1,S.C./PARIS 2079,37.0042,,C,18,Mr,Mr,3,0,2,18.502,0.8377427427156918,Unknown,,27839695,342804,7.896985071424791,3
819,0,3,"Holm, Mr. John Fredrik Alexander",male,43.0,0,0,C 7075,6.45,,S,32,Mr,Mr,1,1,1,6.45,6.666666666666666,Unknown,,82370517,476965,6.587077755008761,5
820,0,3,"Skoog, Master. Karl Thorsten",male,10.0,3,2,347088,27.9,,S,28,Master,Master,6,0,6,4.65,0.35842293906810035,Unknown,,37597802,560857,4.98195716453139,4
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0,1,1,12749,93.5,B69,S,50,Mrs,Mrs,3,0,2,46.75,0.5561497326203209,B,69.0,8750887,922827,5.553635509376313,7
822,1,3,"Lulic, Mr. Nikola",male,27.0,0,0,315098,8.6625,,S,17,Mr,Mr,1,1,1,8.662,3.116883116883117,Unknown,,92157855,604492,7.192017782722639,3
823,0,1,"Reuchlin, Jonkheer. John George",male,38.0,0,0,19972,0.0,,S,31,Jonkheer,Other,1,1,1,0.0,0.0,Unknown,,44937806,753983,2.2845474133129873,4
824,1,3,"Moor, Mrs. (Beila)",female,27.0,0,1,392096,12.475,E121,S,18,Mrs,Mrs,2,0,2,6.238,2.164328657314629,E,121.0,85849307,515916,9.963339160567418,3
825,0,3,"Panula, Master. Urho Abraham",male,2.0,4,1,3101295,39.6875,,S,28,Master,Master,6,0,6,6.615,0.050393700787401574,Unknown,,55081273,921052,9.747931621467831,4
826,0,3,"Flynn, Mr. John",male,,0,0,368323,6.95,,Q,15,Mr,Mr,1,1,1,6.95,0.0,Unknown,,84549229,858574,6.503256863469369,3
827,0,3,"Lam, Mr. Len",male,,0,0,1601,56.4958,,S,12,Mr,Mr,1,1,7,8.071,0.0,Unknown,,75474632,228148,1.9954245092914513,3
828,1,2,"Mallet, Master. Andre",male,1.0,0,2,S.C./PARIS 2079,37.0042,,C,21,Master,Master,3,0,2,18.502,0.02702395944244167,Unknown,,27839695,906991,6.802282424312914,3
829,1,3,"McCormack, Mr. Thomas Joseph",male,,0,0,367228,7.75,,Q,28,Mr,Mr,1,1,1,7.75,0.0,Unknown,,59117635,586261,0.7219840897917584,4
830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62.0,0,0,113572,80.0,B28,,41,Mrs,Mrs,1,1,2,40.0,0.775,B,28.0,69871915,455540,0.30652502205806065,6
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1,0,2659,14.4542,,C,39,Mrs,Mrs,2,0,2,7.227,1.0377606508834802,Unknown,,86223209,292714,2.576828885112137,5
832,1,2,"Richards, Master. George Sibley",male,0.83,1,1,29106,18.75,,S,31,Master,Master,3,0,3,6.25,0.04426666666666666,Unknown,,62359479,831899,4.626229567393163,4
833,0,3,"Saad, Mr. Amin",male,,0,0,2671,7.2292,,C,14,Mr,Mr,1,1,1,7.229,0.0,Unknown,,4363738,383876,8.682725054083805,3
834,0,3,"Augustsson, Mr. Albert",male,23.0,0,0,347468,7.8542,,S,22,Mr,Mr,1,1,1,7.854,2.9283695347712055,Unknown,,99454216,359747,7.271690697663081,3
835,0,3,"Allum, Mr. Owen George",male,18.0,0,0,2223,8.3,,S,22,Mr,Mr,1,1,1,8.3,2.1686746987951806,Unknown,,35939303,715650,7.42706521199981,4
836,1,1,"Compton, Miss. Sara Rebecca",female,39.0,1,1,PC 17756,83.1583,E49,C,27,Miss,Miss,3,0,1,83.158,0.4689850562120678,E,49.0,33381295,523570,4.2549333444807536,4
837,0,3,"Pasic, Mr. Jakob",male,21.0,0,0,315097,8.6625,,S,16,Mr,Mr,1,1,1,8.662,2.4242424242424243,Unknown,,8558976,375987,3.4593499254696294,3
838,0,3,"Sirota, Mr. Maurice",male,,0,0,392092,8.05,,S,19,Mr,Mr,1,1,1,8.05,0.0,Unknown,,57567402,738353,3.7103876298460268,3
839,1,3,"Chip, Mr. Chang",male,32.0,0,0,1601,56.4958,,S,15,Mr,Mr,1,1,7,8.071,0.5664137865115637,Unknown,,75474632,958158,9.876495637360579,3
840,1,1,"Marechal, Mr. Pierre",male,,0,0,11774,29.7,C47,C,20,Mr,Mr,1,1,1,29.7,0.0,C,47.0,96661808,117640,0.4010919141248248,3
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0,0,SOTON/O2 3101287,7.925,,S,27,Mr,Mr,1,1,1,7.925,2.5236593059936907,Unknown,,97239991,152528,8.670314961224486,4
842,0,2,"Mudd, Mr. Thomas Charles",male,16.0,0,0,S.O./P.P. 3,10.5,,S,24,Mr,Mr,1,1,2,5.25,1.5238095238095237,Unknown,,93429813,924845,5.786754085723934,4
843,1,1,"Serepeca, Miss. Augusta",female,30.0,0,0,113798,31.0,,C,23,Miss,Miss,1,1,2,15.5,0.967741935483871,Unknown,,90879020,359214,4.386154191895905,3
844,0,3,"Lemberopolous, Mr. Peter L",male,34.5,0,0,2683,6.4375,,C,26,Mr,Mr,1,1,1,6.438,5.359223300970874,Unknown,,46021412,939070,7.252576604151365,4
845,0,3,"Culumovic, Mr. Jeso",male,17.0,0,0,315090,8.6625,,S,19,Mr,Mr,1,1,1,8.662,1.9624819624819625,Unknown,,45726513,601108,4.866689414247029,3
846,0,3,"Abbing, Mr. Anthony",male,42.0,0,0,C.A. 5547,7.55,,S,19,Mr,Mr,1,1,1,7.55,5.562913907284768,Unknown,,37261244,734421,8.734232380816605,3
847,0,3,"Sage, Mr. Douglas Bullen",male,,8,2,CA. 2343,69.55,,S,24,Mr,Mr,11,0,7,9.936,0.0,Unknown,,86987023,468501,9.007018640112586,4
848,0,3,"Markoff, Mr. Marin",male,35.0,0,0,349213,7.8958,,C,18,Mr,Mr,1,1,1,7.896,4.432736391499278,Unknown,,40001131,824226,4.217209268734554,3
849,0,2,"Harper, Rev. John",male,28.0,0,1,248727,33.0,,S,17,Rev,Other,2,0,3,11.0,0.8484848484848485,Unknown,,28556654,250159,2.768277972350516,3
